user_id,book_id,rating
52691,8147,3
52691,179,5
52691,604,5
52691,40,5
45762,15,5
45762,87,5
47520,1006,4
45762,1691,5
47520,6170,2
47520,1942,3
10864,144,4
47520,236,4
34680,2263,4
38364,1810,2
41955,2844,5
34421,2788,5
39276,4489,3
47451,3822,5
14983,290,3
43669,352,4
8266,4412,4
10315,2175,4
35601,2173,3
43630,352,4
12711,943,4
44503,2784,4
49007,2788,5
53422,470,5
48440,15,4
48440,208,4
48440,82,4
48440,87,4
48440,144,4
48440,40,5
48440,81,4
48440,190,5
48440,290,4
48440,256,4
48440,352,4
48440,114,4
48440,179,4
48440,470,4
48440,617,4
48440,199,4
48440,745,4
48440,238,4
48440,317,4
48440,737,4
48440,895,4
48440,344,4
48440,610,3
48440,870,4
48440,690,4
48440,765,5
43630,870,4
22991,2010,3
43630,931,4
44560,190,2
53369,87,3
40748,8580,3
40748,2139,4
19340,1162,3
10923,9273,3
51421,1044,4
51421,352,4
51421,290,4
40253,5798,4
35455,6241,4
6376,2139,4
40594,352,5
52827,82,4
52827,236,5
52193,2250,4
13168,5663,3
6785,7302,4
24922,208,4
45004,329,4
21272,2906,3
48987,7912,3
29372,236,4
14371,2906,5
53171,956,5
44560,2255,1
33451,3012,5
23829,9187,4
15830,2584,4
27162,1044,3
25379,290,4
38582,1370,3
38582,5787,5
44016,2250,3
46730,610,4
46730,144,5
34760,1810,5
42315,604,4
40726,931,3
19691,895,1
12727,4824,4
22098,1044,4
29372,82,3
35419,7912,4
1457,1044,4
971,5280,3
2664,6241,3
42172,1044,4
47041,574,3
47041,7630,5
1343,5663,4
53390,179,3
53155,290,3
6047,2288,3
36004,5493,5
43531,513,5
43531,81,4
14220,87,5
1827,4706,3
12314,290,4
21688,2144,5
18436,7259,5
53340,4694,3
31214,3261,3
39362,1810,3
23783,956,5
47084,1487,5
43446,329,5
29625,1044,4
47740,1044,4
42384,574,5
12774,6905,3
2314,6241,5
15171,106,4
19902,5363,4
39811,1031,5
37223,3599,5
27845,8105,3
29739,470,5
16077,352,3
21300,4824,4
44602,3588,5
19878,3599,3
32738,329,5
42286,9064,3
46301,2139,4
46301,87,4
46467,3119,3
51191,9143,3
51758,4489,4
14613,290,3
43692,329,3
1113,5663,3
3882,7856,4
47084,179,3
47084,114,3
20355,9102,4
47084,800,4
49470,9202,3
51793,745,4
2871,9788,3
32034,2804,4
34050,106,3
46104,15,3
32982,610,5
7797,7912,5
10041,7264,4
38767,1044,4
52990,329,5
51305,3599,4
49501,1044,5
19002,1044,5
16647,7199,4
1885,15,3
1885,40,5
21396,1035,4
14051,5663,4
43055,1494,5
15269,114,4
43055,106,5
48892,1044,5
15305,6337,5
45659,4489,4
39325,1044,3
1506,208,5
53250,190,3
25328,3822,3
51683,2288,3
10882,1672,5
49890,221,3
51822,4072,4
7109,9587,3
39144,931,4
51514,1810,3
47716,1044,4
2203,8346,4
2203,290,4
4469,3822,4
37302,15,5
37302,87,5
37302,114,5
17041,4704,5
20225,352,3
15940,2139,4
19212,5663,3
19212,352,3
19212,290,3
19267,6241,5
40553,513,5
48114,4174,4
2676,1021,2
42612,190,3
40923,574,5
38675,8926,5
19311,8147,5
1105,3599,4
21874,4601,4
27475,4968,4
27475,2910,4
27475,82,4
28246,6241,5
48885,40,2
13603,87,5
47185,15,4
48913,81,5
52021,106,3
1140,352,2
39105,617,4
484,1942,2
53401,15,3
52855,4660,5
28505,1810,3
2191,5349,2
39235,15,4
46205,179,5
34265,4601,4
1982,5663,4
44316,4879,3
27851,290,5
35140,4601,3
7283,943,3
53293,81,5
53293,221,5
22371,5154,3
34211,1044,5
4769,1370,5
1498,6241,3
13500,6170,4
42564,2885,5
52400,6547,4
9331,7557,3
2193,7199,5
27279,3726,3
11026,5663,3
27279,9788,2
27279,5276,1
27279,4489,3
52047,1044,5
5416,6921,3
1506,81,5
1506,754,5
52919,916,3
51545,513,5
40682,87,3
40682,5363,5
4330,1115,3
3210,1044,4
21246,1044,3
41376,1810,5
3213,1031,4
10593,144,5
10593,290,3
7209,2175,4
13007,1595,4
3875,1044,4
19544,2144,3
16517,1691,4
41275,9788,4
19313,3307,3
771,1044,4
9882,1044,3
31537,874,3
10963,943,3
31214,352,4
20355,3599,4
2386,7356,4
52699,82,3
31507,3604,4
46515,3488,5
28374,745,4
45759,470,5
46515,956,4
28374,3012,4
46515,6011,4
46515,7612,4
29550,87,4
46515,870,5
9845,1810,3
10469,81,5
9975,6921,3
1508,208,5
28055,329,5
7744,1044,4
44114,1810,4
32916,40,5
32916,81,4
32916,256,4
32916,199,4
32916,994,4
32916,828,4
32916,916,4
32916,372,4
32916,238,4
32916,1656,4
32916,470,4
32916,4691,4
32916,775,5
32916,344,4
32916,5527,4
32916,6291,4
32916,2063,4
45424,3675,4
48986,956,4
42929,1044,4
43919,3751,4
51758,8828,5
51758,4451,5
15868,7129,3
33400,2173,5
18628,15,4
34665,114,5
46209,9286,5
10298,610,4
45094,9064,4
45094,7199,4
53208,15,3
35157,144,5
10577,1404,5
10577,610,5
50000,352,4
1759,1044,4
52688,1031,5
49431,1044,3
36298,1370,4
42971,1810,3
53358,9094,4
43307,6687,4
931,895,3
53358,5772,4
2854,190,4
53358,775,5
9364,1021,4
9364,190,4
21403,4691,5
21403,1031,5
21403,1068,4
21403,7129,4
21403,3751,5
37063,8346,4
4688,2680,4
22548,2906,3
22548,5180,5
5557,1856,3
5557,787,5
5557,1810,5
1152,4601,5
5532,3751,2
51979,3270,5
17406,931,4
49569,3315,5
49569,144,5
17741,610,4
47431,470,5
30169,3599,4
6031,5703,5
7047,3599,3
10555,1044,4
6031,2788,5
6031,2139,5
33221,2910,4
52321,81,5
38433,144,4
6138,2702,4
32893,470,4
41746,5663,3
33636,2788,3
49414,144,4
5182,3599,4
5460,1044,4
528,3012,4
14760,1810,5
9298,3123,4
45204,754,3
47814,470,3
36909,352,5
16389,1044,5
53071,4037,4
23909,3119,5
1848,6241,5
27346,6746,4
37954,4225,5
47446,610,5
52535,1615,4
6823,3822,2
46842,870,5
3376,317,4
15416,3822,4
51627,15,4
53251,1815,5
53251,9968,5
45617,5698,4
46004,1515,5
46004,81,4
7346,6905,5
48431,1006,4
45746,4601,4
19601,7849,3
16034,956,5
21588,2906,4
15599,994,3
15599,317,4
15599,513,4
15599,329,4
15599,828,5
13711,5664,5
2720,610,4
37626,574,4
35185,610,4
9252,1370,4
7446,2175,4
43090,956,5
9022,3599,5
876,4601,4
4129,6241,5
51656,4601,4
7469,765,4
7469,344,4
23061,179,3
21208,236,4
50733,208,4
32088,1115,4
51966,2788,4
32088,754,3
50663,144,4
50663,9250,4
50663,208,3
12700,5663,5
43689,106,5
23312,2139,3
23883,9759,3
21837,7912,4
14610,1044,3
50409,256,5
50409,81,5
17940,1044,4
49890,4968,2
24384,2855,5
47372,2173,5
44365,745,5
32167,290,4
10290,2579,4
41122,3012,4
51098,5089,5
41122,7339,4
11454,1370,4
41122,2042,3
26243,8524,5
26243,775,5
42308,4879,4
6950,208,4
32225,610,4
15175,874,4
49055,256,2
49055,5772,4
6798,1856,4
51786,238,5
51786,1102,4
51786,4137,4
19169,1810,3
19169,8926,3
12516,6241,4
5856,8105,4
19339,1810,3
36022,290,4
36022,1044,5
36022,6905,5
12774,236,4
17882,1044,2
52735,15,4
19928,6905,4
52694,1068,4
51178,3599,4
33537,2063,4
38109,1044,2
1856,6905,4
12989,1044,3
3274,352,3
6987,4451,4
17404,617,3
50575,128,5
13797,352,3
24830,5363,5
40118,2144,5
5987,5663,5
3216,931,2
3216,106,3
3216,290,2
3216,1044,4
3216,352,5
26761,617,4
30416,372,4
24581,1044,3
22014,1810,5
28663,1927,3
34261,87,5
34261,238,2
23827,2788,5
23827,610,5
34261,344,5
23827,2042,3
23827,2680,4
34261,1031,4
34261,610,5
43449,775,4
33979,6348,3
33979,128,2
8321,2139,4
8321,1044,5
13755,4189,3
48163,81,4
35915,6021,3
52020,1031,4
53398,956,5
29768,106,5
18777,9286,5
25922,943,4
51786,317,5
25409,106,3
19427,4601,4
19311,787,5
4251,1044,3
14620,190,4
19917,290,4
19917,1044,5
15624,7273,3
2566,1810,3
18102,3599,5
8323,1044,4
16340,352,5
28567,352,1
51040,2139,3
22825,114,4
53324,610,5
53324,81,5
53324,179,4
9359,610,5
16738,1162,3
4117,290,3
49961,9887,3
38830,610,5
38830,2702,4
9134,7912,3
52981,4197,2
49909,290,2
37276,7612,5
41226,1044,4
46740,4072,4
22018,2788,5
21060,9587,3
44857,2139,4
45316,81,4
51542,1370,5
28417,190,3
2541,1309,5
16133,81,5
51786,5363,5
15019,1044,4
8196,3822,3
34893,290,3
45094,4879,4
51435,1810,4
51435,87,4
45094,7239,5
45435,352,3
15237,1162,3
15237,1115,4
4315,7131,4
4315,610,4
47141,7912,3
32282,3822,3
5532,6241,4
52737,617,3
40818,87,5
3034,1044,4
24861,1044,3
18306,114,5
27533,754,2
4236,3568,3
6064,4601,5
38335,2144,4
47522,2910,4
34027,144,5
9606,1672,4
45761,6746,3
48018,775,3
44597,3349,4
50000,106,4
42785,352,4
4751,1044,5
38828,2855,4
46864,9107,2
2880,1512,4
14620,610,2
14620,352,2
52905,5663,5
44050,1044,3
32481,114,4
29645,179,2
2701,352,4
2701,1044,4
29645,236,4
52173,916,5
29645,994,4
29645,1672,3
29645,1927,4
11875,1613,4
52947,2175,5
30934,114,2
17467,1044,4
46540,3599,4
46540,144,3
23042,352,4
31353,352,3
3069,7912,4
47520,1408,5
5913,956,3
11789,9847,2
11895,4824,3
43256,290,3
2871,1044,4
4469,1044,4
1574,6905,4
30785,617,2
10517,3604,5
3782,1494,5
23955,290,4
51173,2144,4
50733,3012,4
2560,6241,4
17957,2742,3
39458,6905,4
9615,1044,5
34359,40,3
46216,9064,3
49121,15,3
4856,2349,3
46754,2788,5
35732,2250,4
35732,3893,3
37711,5349,5
4856,1035,5
37711,4527,4
37711,2288,5
1428,1044,4
37711,4691,5
37711,7239,4
37711,1068,4
47084,470,4
44652,2139,5
52271,114,5
20724,1370,3
53247,128,4
35943,236,3
22556,3599,5
53314,754,3
1477,1044,4
51779,5658,5
48980,1815,4
48980,513,4
13198,610,5
36793,236,2
42177,40,5
42177,710,3
15016,40,1
42177,190,1
13444,144,4
42177,3822,3
5154,895,3
49484,1512,5
51778,114,4
33824,5663,4
20067,4601,2
9942,3599,4
1716,1007,3
44733,8069,4
52460,1044,5
31729,190,5
13856,1810,3
9828,128,4
43419,352,3
30164,765,5
30164,3572,5
30164,5081,4
42198,352,5
30164,344,5
30164,372,4
30164,2579,5
30164,6687,5
30164,5882,5
30164,5180,4
24615,2175,5
2656,6241,5
41298,2139,5
48140,1044,4
33537,81,4
33537,256,2
33537,82,3
33537,895,4
11587,144,5
6914,1044,4
24031,4399,2
22375,87,4
22375,3675,4
1713,617,3
1713,874,4
22375,114,5
1713,7557,4
22375,329,5
1713,3751,2
22375,2777,5
23,8974,4
45435,5663,4
7839,7912,4
6493,3599,4
36384,4174,3
16130,2844,3
28830,3751,4
50943,1035,5
1182,745,2
32054,199,3
32054,114,2
31438,1370,1
15081,3822,5
49711,1044,3
39697,352,3
39697,1044,3
32770,3599,4
30164,2906,4
13986,1810,3
22666,787,3
51522,2906,5
22666,765,4
42091,40,5
13503,1044,3
27598,2250,3
23644,1044,5
5726,15,4
51178,15,5
51178,40,3
18438,199,5
39804,290,3
27377,3599,2
50395,617,3
41446,610,4
50269,1810,5
30419,4879,4
45961,8926,5
14210,7912,2
669,106,2
16167,366,4
40642,5794,5
4513,1044,4
52919,15,3
5277,9847,4
18565,290,4
47136,745,5
42969,2804,3
11694,4707,1
12329,1487,4
38714,5663,4
15540,4225,4
18830,144,5
15247,3822,4
8588,106,3
6726,7273,2
18008,5592,3
52179,2584,4
48861,737,5
18763,9084,2
1048,8053,4
9450,5663,4
16738,931,2
1048,5658,5
1048,610,5
18942,179,4
44147,1044,4
28517,1613,3
10796,366,5
29893,179,5
12932,366,5
47985,352,3
39227,114,3
39227,317,5
39227,256,2
39227,765,5
46582,106,4
10926,352,3
18780,144,5
18780,87,5
18780,15,4
18780,317,4
15927,190,3
32825,15,5
39605,1044,5
42601,6291,4
43642,190,5
52810,114,4
51417,6588,5
47834,3618,4
19302,1810,3
53178,1044,2
37780,2702,5
53178,199,3
4055,1404,4
42198,470,4
35601,1044,5
53247,40,3
52919,2702,4
52919,87,4
52919,383,2
53420,190,5
53420,199,3
29051,1044,2
29051,6905,5
46607,1044,4
2989,190,3
36160,610,5
4336,874,4
4336,1006,4
44114,6905,4
1646,6170,4
17829,828,5
41226,290,4
31876,87,5
39956,2139,4
39956,128,2
31622,787,4
5182,144,5
49011,190,4
42554,3822,4
15016,179,4
15016,2252,4
24057,87,3
35192,2910,4
52919,8176,4
46817,1044,4
14439,1810,2
24676,1512,3
21372,1006,3
21372,617,3
7460,1044,3
18347,8926,5
12277,8580,5
5232,317,5
27947,610,4
42459,190,4
53254,15,3
53254,128,2
53254,2680,4
53254,1815,4
31002,3012,3
50072,617,3
32205,4601,5
51656,6905,5
40095,4545,4
11594,6905,4
23569,1102,4
37536,190,4
20521,1044,4
33884,1810,3
32502,470,3
3400,610,5
34923,2788,5
48782,956,5
10007,2906,5
423,4932,4
423,775,5
38465,352,3
7826,1810,4
35317,3761,4
2946,2139,3
45435,9367,4
7016,3012,3
31876,208,3
10306,4601,5
32126,495,2
711,352,3
43550,190,4
36687,190,3
44164,4331,3
12538,352,4
24101,8580,4
22666,574,3
6770,87,5
6770,15,5
49109,4489,3
40297,1810,5
40297,352,4
47974,190,5
41505,1656,4
41505,5658,4
48018,828,4
48018,236,3
18926,874,4
7134,81,3
43737,2305,4
11609,4949,4
1928,3604,4
32281,2139,4
36533,114,4
11476,7297,4
43075,2680,4
39864,2788,5
31876,1487,4
15019,3599,4
3952,2788,5
12081,5081,4
4951,82,5
48506,3349,4
6096,2788,4
4951,15,4
4951,317,4
4951,81,4
21725,1044,4
4951,513,5
21060,6011,4
21060,956,4
16172,6905,4
672,1810,4
31833,8333,5
9102,4824,4
29210,190,3
3216,190,2
39956,82,4
39956,236,5
48018,495,2
2904,828,5
2904,87,5
2904,179,3
5700,1044,4
39956,956,5
153,7912,2
19442,4601,3
53110,317,5
37626,828,4
22664,3588,5
46280,1044,5
53313,1370,5
46280,106,5
26810,2584,5
39903,15,5
52053,1044,4
49156,290,4
10306,1044,2
435,3751,3
52313,82,3
16097,943,3
52313,144,3
31343,15,4
525,956,4
31343,916,5
45397,4536,5
45397,8855,5
52313,1309,4
31343,256,5
31343,513,5
15019,4879,5
41576,2804,3
30605,610,1
30605,7207,5
2076,190,4
2076,610,5
2076,1044,4
39748,1810,3
51498,4197,4
42722,7912,4
52202,81,5
30198,1613,5
52202,114,5
52202,1006,4
52202,874,5
52202,787,4
52202,7207,4
48494,221,5
16071,1044,3
46982,1031,4
19608,106,5
2855,3307,4
15869,1044,3
14962,7557,3
51093,87,5
26231,2680,3
21423,3270,5
38974,87,4
9077,9094,4
3875,2777,2
29174,3604,4
9897,15,4
9897,317,5
52160,81,5
52160,2186,4
41225,2139,5
9897,144,4
3217,745,3
26423,6170,3
30837,2680,3
3217,1810,3
31833,617,4
4101,1044,3
50050,1006,2
5552,1044,4
1436,1044,3
12623,208,3
15016,1021,4
3906,610,5
32542,1044,4
15288,943,3
15574,5363,4
29003,15,4
17275,1613,4
50202,1044,4
42198,495,5
42198,617,5
42198,1044,5
3915,352,4
3915,6905,4
3217,1031,3
16340,931,3
5277,8355,2
15915,344,4
26007,574,4
50779,40,3
37321,4197,2
27843,7199,3
1348,208,4
39956,1615,4
39956,106,3
36719,1044,4
36719,4956,3
39956,2720,4
18982,7856,4
18982,352,3
18982,5869,5
18982,4704,2
18982,1942,4
18982,745,2
18982,1044,4
35732,9064,4
10767,106,5
10767,329,5
11084,144,5
4107,9788,4
13839,87,5
5285,352,3
5285,1512,4
40860,7129,4
20119,852,4
12061,2042,5
1083,190,3
13029,1978,4
15237,290,3
15237,1044,3
15237,352,3
32729,8580,4
15237,4489,4
52553,737,5
52553,87,5
35924,1810,5
42827,81,5
47451,1810,5
25709,1044,4
47086,6905,3
12585,3599,3
53360,208,3
29083,144,3
29083,1810,3
29083,238,4
29083,2579,3
13083,4274,4
6283,208,4
52737,344,5
20955,4879,3
310,7199,5
6381,1370,5
4694,190,3
4694,236,5
6824,1810,4
45919,106,4
32022,4824,4
32891,1810,4
48477,9505,5
49051,495,4
3998,6905,3
3998,352,3
3520,40,4
37494,3307,4
50740,6348,3
4841,7199,3
49706,610,4
7148,2139,3
48049,617,5
48049,15,3
16748,2720,5
30123,290,3
3520,1810,5
29512,2263,5
48767,317,4
39339,290,4
31876,144,5
39339,81,5
45117,4601,5
19725,5703,4
30755,352,4
6052,9064,4
28074,352,3
47077,1044,3
30860,1044,5
24748,828,4
21631,290,3
37510,114,5
36909,290,3
52649,610,3
45784,994,4
52649,1309,3
49757,352,4
3033,6241,3
37576,1810,5
17745,3599,4
38225,2777,4
7948,2702,4
48275,1044,4
7948,352,3
44463,81,5
46515,2139,4
22785,895,3
38015,1810,3
23159,931,1
8702,5698,4
5856,1810,3
6824,745,4
51629,2175,4
15359,7199,5
50721,7273,3
15359,5882,4
47257,3726,3
970,6241,4
970,352,4
12061,40,1
2110,604,5
13745,1044,3
48805,238,2
48805,1515,4
48805,2186,3
3058,5280,4
51122,3012,4
17624,2139,4
5269,6905,4
51583,828,5
23337,2349,3
13658,6287,5
32216,87,5
8574,617,4
5710,208,4
42828,2186,5
5710,1942,3
5710,106,4
5710,236,4
50250,1044,5
45672,1044,3
7292,1942,3
41502,114,5
52191,3599,5
10735,2855,4
47841,144,4
24830,3012,3
47841,190,3
47841,352,3
14473,352,4
1506,775,5
16958,1810,3
51758,114,5
43532,190,4
36215,344,4
35195,1035,5
35195,87,5
45406,238,3
41104,2788,3
8024,754,4
50575,6011,4
5550,5280,4
3905,617,4
313,4725,4
38517,114,4
38517,916,4
48018,470,5
51483,8353,4
12788,745,3
37343,144,5
10735,81,3
13141,87,5
52546,1006,3
19759,1044,4
19759,290,4
19759,81,5
29901,604,5
31755,1044,4
47597,2248,5
22372,1613,4
31755,290,3
10767,179,4
5197,8698,4
4197,7912,4
37882,870,5
24439,4225,5
33165,1044,5
8466,290,4
30155,3618,3
43055,7912,5
1344,3822,4
45781,874,5
52351,1006,3
3823,4660,5
50855,1068,4
38033,128,4
7521,617,3
38033,659,4
38033,690,4
38033,236,5
38033,8355,4
38033,7746,4
38033,4536,5
25138,3599,2
42459,317,5
38033,3123,5
4459,9064,3
48925,710,2
38033,1615,4
48189,82,4
38033,2650,4
38033,4331,4
38033,1595,5
48925,82,3
48925,317,4
41442,931,1
1263,874,3
48925,2788,3
48925,513,4
48925,610,4
48925,874,4
48925,1083,3
48925,221,3
48925,1234,3
36823,7849,5
47194,513,5
37454,15,5
1062,6287,5
47194,15,4
47194,82,3
47194,470,5
47194,1162,3
7365,470,3
25409,352,4
42405,828,5
35233,4037,3
42405,87,5
42405,15,5
42405,208,5
42405,179,5
42405,114,4
12516,3822,3
42405,40,3
20410,754,3
13242,610,4
894,7199,4
49808,6011,5
36139,1810,4
3073,6905,5
3073,931,3
43385,1162,3
10017,6905,5
49252,1035,5
172,3822,5
50851,1044,3
8991,1097,3
164,8580,3
49200,1512,4
39867,2250,5
49200,617,3
49200,874,5
39867,3893,4
45809,15,5
45809,513,5
31993,745,3
49645,15,4
26887,128,3
39867,352,5
46165,4734,3
40860,1512,4
40860,128,5
40860,7630,4
5168,470,5
49275,2885,4
11451,9367,4
24042,1810,4
17395,179,4
9408,9505,4
52349,87,5
13129,9759,3
45513,7199,4
29437,352,4
5710,610,5
10667,610,4
5710,4412,5
9197,2139,5
27707,470,4
10463,1044,3
30916,1810,4
52336,82,4
4799,5663,3
30718,9064,5
14051,6905,2
19814,5787,5
50862,2804,3
50862,470,3
9221,4601,4
38699,128,5
6335,8698,4
14071,6905,5
46607,2885,4
14120,5698,3
46762,128,2
23594,352,4
7656,2248,5
46607,994,5
3217,3568,3
3660,1044,3
43692,604,2
43692,221,3
43692,114,3
47318,943,4
43692,238,2
43692,190,2
3489,610,4
52981,2252,3
52981,956,4
20480,3822,4
36096,2777,5
48922,895,5
19055,4601,5
7460,4601,5
48922,4660,4
9012,352,4
9012,1044,5
48922,1083,3
8233,737,4
12551,1044,3
18481,144,5
18481,236,5
18481,754,4
48922,15,5
48922,179,5
48922,800,4
19457,4545,4
9246,81,4
9246,1978,4
13362,3599,4
4095,775,5
4095,6241,4
12388,2247,4
33986,7912,3
28968,5363,5
28968,4412,4
579,5280,2
38999,2175,5
13036,5663,5
11672,1844,3
33538,4848,4
35934,1656,5
26876,190,4
17756,6241,5
22652,8355,2
36371,290,3
5901,40,4
5901,81,5
5901,190,2
5901,238,3
5901,617,5
5901,344,4
5901,4601,3
26596,87,5
26596,1333,4
26596,40,2
26596,190,5
26596,317,4
30575,470,3
26596,114,3
26596,610,5
26596,9202,5
44757,5493,3
37330,1778,4
18288,1044,3
28925,4211,4
28925,870,5
28925,4971,5
1566,6241,3
7216,82,5
32404,1044,4
32404,190,3
164,2175,5
26244,190,4
26244,4932,4
26244,878,5
26244,2788,4
26244,7612,5
5554,1044,2
40772,1404,5
6101,290,3
5554,7912,3
5554,7199,4
5554,1942,4
5554,5663,4
40772,144,5
5554,1494,3
40772,366,5
40772,2175,5
5554,5280,4
40772,208,4
5554,5698,4
40772,470,1
40772,87,3
40772,870,2
40772,1333,4
40772,40,1
5554,4489,4
40772,114,2
40772,238,1
5554,617,5
5554,470,3
5554,317,5
42941,81,4
42941,190,4
42941,40,2
5554,775,3
42941,1672,2
42941,610,5
42941,114,4
42941,144,5
5554,2247,5
42941,372,4
42941,9100,4
42941,208,4
42941,256,4
5554,3261,4
5554,3123,4
42941,513,4
40772,6021,5
42941,754,4
40772,895,3
40772,710,4
40772,256,3
40772,916,2
40772,1515,4
26624,2144,5
5554,106,4
5554,2579,4
42941,1021,4
42941,179,4
33584,2305,5
42941,3561,3
42941,4527,4
46003,931,5
42941,317,3
42941,2250,3
42941,366,2
42941,9084,4
14642,2255,4
42941,4971,5
14706,190,4
9434,7557,3
9127,3012,4
38396,1044,4
20503,40,2
32205,2855,3
35797,2788,5
16738,1044,3
35797,870,3
35797,5664,3
35797,40,4
35797,114,4
35797,329,5
921,208,4
921,144,5
21369,81,5
40354,15,4
40354,179,4
40354,81,4
40354,40,2
40354,199,3
40354,383,3
40354,1021,4
48256,40,3
48256,710,4
48256,1515,5
53338,9847,3
37313,15,5
686,6588,4
21369,15,5
21369,87,5
21369,256,1
21369,114,4
21369,329,5
21369,179,5
21369,737,5
21369,1083,5
5901,82,3
37313,2144,5
12285,352,3
48293,208,5
48293,81,4
48293,1978,4
48293,3561,5
48293,40,2
48293,317,4
5901,787,5
5901,6644,2
14721,199,5
5901,754,3
5901,199,5
15414,179,5
49628,1810,2
52119,114,5
27373,1810,4
52119,81,3
32898,144,5
10159,2906,5
27265,8926,5
49172,329,5
28516,3012,3
16611,5663,2
16611,1044,4
37994,352,3
37994,4691,4
34676,2252,5
2986,470,3
45209,6170,3
43313,2788,5
8808,1031,3
11299,1810,3
40546,2777,5
17770,754,5
53167,208,5
37169,106,5
48977,3012,2
51215,40,1
52062,15,4
48977,6748,2
48977,874,4
40371,15,5
40371,87,5
40371,329,5
40371,238,3
40371,2252,4
51274,4601,4
41330,372,3
41330,344,4
41330,787,4
47587,144,5
40371,6588,5
16336,5363,3
50725,3599,5
16336,610,3
3247,208,3
7846,828,3
11404,852,5
5287,1031,5
11159,5809,4
5182,87,5
13478,3761,3
36736,7612,5
42155,1044,4
4969,1044,4
51793,754,4
11642,81,4
49975,1810,3
49975,1044,4
52349,2855,3
41373,4601,5
18784,4879,4
18390,3568,3
52888,2186,5
52888,4153,5
18390,106,5
21496,144,4
18390,190,3
7472,5524,5
48208,352,3
53215,128,3
53215,87,4
53215,3349,5
53215,15,3
53215,40,4
53215,317,5
53215,114,3
53215,3152,5
53420,106,3
53215,256,5
53215,329,1
38091,290,4
47571,190,4
51089,610,4
51089,199,3
6011,3599,4
1739,352,5
51579,208,3
5245,15,3
13670,144,5
7540,931,4
7540,290,4
49807,828,4
183,5663,4
2488,144,4
8991,610,5
2488,610,3
18665,2288,5
51478,106,4
42898,2233,5
47153,6856,5
33538,4706,3
37267,2584,3
4411,617,3
33775,513,5
33775,7954,4
33775,9107,5
42876,3349,5
33775,8724,3
33775,256,5
33775,7849,5
48362,4824,5
23170,2906,4
36823,317,5
40351,82,4
30208,81,3
21653,1512,5
40176,179,2
16738,4694,2
53364,81,5
14281,4225,3
44634,15,3
3166,4706,4
26616,1810,4
42865,7103,4
30732,2175,5
6131,1810,3
47099,190,4
4130,4691,4
15873,352,3
20720,4706,5
43842,3675,4
3930,2173,4
19611,610,4
53347,2255,4
20720,745,3
10159,3822,5
52454,2063,4
43814,190,3
24697,6905,1
23275,317,3
1141,4601,2
53118,1810,1
3831,82,4
53118,128,3
53118,179,2
53285,2010,4
24455,610,4
13945,4734,4
50946,190,4
50946,81,2
50661,1404,5
50661,870,5
50661,1333,5
11642,8698,3
39471,1613,4
998,4734,4
53066,15,4
39751,737,3
39751,495,2
3332,15,3
47115,931,4
18671,81,5
51718,7612,4
40101,2948,4
51718,870,5
26442,4601,5
30448,290,2
30448,1044,2
14220,199,4
42820,4489,3
17540,943,4
42238,1044,5
32462,4346,5
28246,5663,4
51058,352,3
6494,5869,4
53204,6921,4
51501,221,3
31085,1810,2
38679,2788,5
51501,87,5
51501,15,5
51501,1897,3
51501,3831,3
51501,9273,5
12431,610,4
41505,4879,4
52744,290,4
51501,317,5
29393,40,4
26799,610,3
17853,610,4
12738,1044,5
12738,5603,5
4714,8847,4
8279,1044,2
27239,9064,2
7078,4879,4
19056,7453,4
34514,4601,3
2778,1613,4
40351,1031,5
51916,1615,4
49492,617,5
53115,15,5
40253,2650,3
14664,82,3
14664,236,4
36260,15,5
44489,1044,4
7302,3761,5
7302,4099,5
52662,238,2
2165,1044,5
50032,3618,2
1407,874,4
39998,40,5
21436,513,5
24081,4037,4
21436,1512,4
52260,7257,4
21436,15,3
17158,352,5
21436,2063,5
43505,2139,4
17782,5663,5
13064,352,4
5893,610,5
44748,2255,4
47103,1333,3
9739,1856,2
3875,208,4
47049,5869,4
2074,236,5
40923,290,3
31456,1044,3
40051,874,3
6428,617,5
25486,190,5
23263,1810,4
38386,1044,1
38386,2777,3
38386,617,3
38386,2910,3
15909,3893,3
1673,208,4
52507,3822,5
1673,106,3
1673,352,3
16892,4932,5
17361,144,5
17361,2788,5
11227,238,2
25486,114,4
47536,106,4
19611,352,5
19611,106,4
31456,3419,3
19611,1162,5
35492,81,5
35492,114,5
35492,238,5
35492,383,5
35492,329,5
3003,1044,4
49896,9960,4
12531,3599,4
38250,6905,4
32914,1044,3
14633,2804,3
9218,1031,5
48322,1044,3
5030,352,2
48864,3561,2
8873,2173,4
46467,737,4
874,5663,5
42501,208,4
31148,290,3
33020,1044,3
11110,1942,3
24454,290,2
20747,5663,3
46467,329,4
48864,710,3
48864,82,4
12363,1810,4
12363,2788,3
12363,1978,2
33363,81,5
2169,9064,4
44029,1810,4
14326,144,4
1031,1810,2
46291,4734,4
17138,7302,4
51858,15,5
46291,5664,3
23110,5276,5
2779,4706,3
41084,745,3
41496,5663,4
6743,2788,5
15739,1044,4
36270,1512,3
44796,40,3
28197,1044,4
44796,1778,4
44796,15,4
23844,470,4
23844,5682,5
50597,1044,3
3144,1494,5
16151,754,5
35586,144,4
51569,5663,2
35586,2720,5
35586,2063,5
37790,4734,5
35586,5527,5
35586,179,4
35586,256,3
35586,15,4
35586,737,4
51762,994,5
836,7199,4
